Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,AVGO,Technology,376.95,495.01,46.47,62.75,0.34,23.76,0.5,1793393540000,529.43,40.45,47.87,85.59,65.66,38.85,0.74,1.47,1.92,78.73,1.31,68.64,1.47,6/3/2026 4:30:00 PM,78.5
Investment Master,LITE,Technology,694.86,1085.72,44.05,128.96,0.26,21.72,0.24,54060100000,1122.3,61.51,90.12,332.76,35.36,17.61,1.11,1.51,2.57,98.88,1.45,8.78,11.59,8/11/2026 4:30:00 PM,78.2
Investment Master,CBRS,Technology,194.92,386.36,47.69,168.89,,89.49,0.95,54039730000,292.0,49.81,94.35,44.27,41.98,41.02,0.49,,71.5,4.93,1.42,10.42,13.02,8/12/2026 4:30:00 PM,77.4
Investment Master,WDC,Technology,509.52,799.87,46.62,30.42,0.32,14.91,0.33,175622430000,665.96,30.7,45.47,483.37,45.4,54.28,0.18,2.15,0.94,97.42,1.7,23.26,6.81,8/5/2026 4:30:00 PM,76.2
Investment Master,BEAM,Healthcare,25.37,38.26,35.46,,,15.91,0.05,2610050000,50.92,100.71,324.87,26.46,86.36,-39.66,0.22,2.23,9.43,99.8,1.27,23.22,24.91,5/7/2026 8:30:00 AM,75.1
Investment Master,TSM,Technology,399.11,479.01,44.58,28.81,0.49,14.49,0.44,2069975960000,537.7,34.72,32.92,73.33,63.38,50.31,0.15,1.39,0.09,15.14,1.2,33.35,0.64,7/16/2026 8:30:00 AM,75.1
Investment Master,ADI,Technology,354.15,445.92,37.64,52.63,0.77,13.54,0.36,172501870000,462.57,30.61,37.25,109.73,58.62,26.01,0.26,1.2,0.28,89.82,1.53,10.46,2.15,8/19/2026 8:30:00 AM,73.9
Investment Master,BE,Industrials,203.52,351.26,44.38,277.31,0.36,19.25,0.12,59942200000,275.44,35.34,165.52,431.21,31.22,7.87,1.74,3.8,6.31,83.3,2.21,19.19,6.95,7/28/2026 4:30:00 PM,73.8
Investment Master,NBIS,Technology,194.77,299.83,47.89,64.98,,55.83,0.09,49015210000,270.8,39.04,621.52,521.4,7.48,95.27,1.31,4.44,19.71,50.88,1.78,61.07,30.22,8/12/2026 8:30:00 AM,73.8
Investment Master,STX,Technology,795.66,1145.0,45.03,57.34,0.19,14.63,0.3,178411160000,1148.18,44.31,48.49,149.27,45.58,26.11,1.65,2.09,0.27,84.21,1.57,7.34,3.28,7/28/2026 4:30:00 PM,73.6
Investment Master,AU,Basic Materials,81.41,129.14,50.44,10.9,0.36,3.48,0.13,41112660000,117.5,44.33,26.95,49.34,57.69,32.19,0.2,0.67,0.22,65.48,1.67,5.62,1.11,7/31/2026 8:30:00 AM,72.1
Investment Master,DELL,Technology,395.3,469.48,47.66,31.41,0.49,1.91,0.02,256262260000,507.9,28.48,87.49,281.26,19.09,6.27,,1.32,53.53,39.65,1.73,13.09,4.35,5/28/2026 4:30:00 PM,71.3
Investment Master,ADSK,Technology,243.49,329.09,65.59,35.58,1.06,6.83,0.35,51376100000,314.28,29.07,19.63,229.12,85.68,19.46,0.85,1.29,0.37,95.65,1.36,8.73,4.15,5/28/2026 4:30:00 PM,71.2
Investment Master,CIEN,Technology,360.46,637.53,39.63,119.98,0.49,9.16,0.23,51024170000,588.75,63.33,39.51,2309.37,40.49,7.87,0.55,1.3,1.09,96.67,1.91,3.99,2.85,6/4/2026 8:30:00 AM,71.2
Investment Master,PODD,Healthcare,171.0,354.92,60.58,39.8,0.8,4.08,0.12,11844010000,232.3,35.85,33.87,158.51,71.64,10.44,0.73,1.1,0.43,104.15,1.54,4.65,6.74,8/5/2026 8:30:00 AM,71.0
Investment Master,ADMA,Healthcare,8.65,20.47,49.68,12.75,0.32,3.93,,2003680000,17.0,96.53,-0.27,71.73,61.24,32.43,0.52,0.74,2.83,91.73,1.75,24.03,10.68,8/5/2026 4:30:00 PM,70.9
Investment Master,AVAV,Industrials,153.99,417.88,50.07,,1.69,3.94,0.03,7793130000,226.42,47.04,133.27,112.23,18.93,-13.41,0.19,1.41,25.08,63.59,1.35,3.84,10.13,6/29/2026 4:30:00 PM,70.7
Investment Master,NVT,Industrials,154.33,184.63,49.44,42.63,0.76,5.16,0.1,24958840000,208.06,34.82,52.77,96.58,36.97,12.28,0.41,1.37,0.99,93.64,1.42,4.01,2.5,7/31/2026 8:30:00 AM,70.7
Investment Master,FORM,Technology,102.0,160.28,44.45,69.74,0.55,8.81,0.28,7951390000,145.38,42.53,31.89,505.8,47.78,12.8,0.03,1.25,0.74,97.17,2.1,2.79,3.6,7/29/2026 4:30:00 PM,70.4
Investment Master,NBIX,Healthcare,166.96,186.11,44.21,24.46,0.44,4.98,0.13,16788330000,210.62,26.15,39.49,30.2,97.48,20.91,0.11,0.39,1.75,102.14,1.42,5.33,5.4,7/30/2026 4:30:00 PM,70.2
Investment Master,FIX,Industrials,1671.4,2073.95,45.52,41.12,0.74,5.24,0.1,58823810000,2217.62,32.68,50.26,91.92,25.08,12.78,0.11,1.69,1.23,95.16,1.27,0.84,2.41,7/23/2026 4:30:00 PM,70.2
Investment Master,SSRM,Basic Materials,25.73,36.52,43.06,24.79,0.18,2.82,0.03,5338740000,40.58,57.71,83.75,-290.68,43.52,12.17,0.02,-0.1,1.31,72.17,1.09,8.72,4.26,8/4/2026 4:30:00 PM,70.1
Investment Master,RMBS,Technology,87.19,174.1,34.74,39.91,0.99,12.5,0.61,9457310000,147.5,69.17,20.43,15.13,74.46,31.69,0.01,1.88,0.79,104.46,1.83,4.58,4.26,7/27/2026 4:30:00 PM,70.0
Investment Master,AMD,Technology,458.57,584.76,42.69,150.5,0.49,19.96,0.53,747744520000,576.78,25.78,37.85,92.25,47.09,13.37,0.06,2.48,0.48,68.35,1.52,39.77,2.45,8/4/2026 4:30:00 PM,69.9
Investment Master,UUUU,Energy,11.41,27.9,38.41,,,33.6,0.3,2851570000,26.58,132.95,112.08,64.53,24.76,-82.7,0.94,1.54,1.62,68.03,1.22,48.99,19.93,8/6/2026 8:30:00 AM,69.9
Investment Master,ABCL,Healthcare,5.72,8.44,45.33,,,22.05,0.23,1746740000,10.5,83.57,96.34,7.05,61.02,-181.75,0.15,1.2,23.04,41.79,1.0,45.11,19.19,8/5/2026 4:30:00 PM,69.8
Investment Master,GOOGL,Communication Services,373.33,408.59,61.07,18.76,1.39,10.24,0.43,4568899770000,427.9,14.62,23.98,294.02,60.94,54.7,0.18,1.24,52.18,38.47,1.3,78.67,1.35,7/22/2026 4:30:00 PM,69.6
Investment Master,P,Technology,76.56,100.59,53.59,116.39,1.24,6.46,0.18,25448720000,93.89,22.64,35.25,263.4,70.23,5.75,0.16,1.46,5.37,83.85,1.86,10.45,3.32,5/27/2026 4:30:00 PM,69.4
Investment Master,GOOG,Communication Services,373.39,404.5,61.75,18.76,1.4,10.22,0.43,4562849640000,427.59,14.52,23.98,294.02,60.94,54.7,0.18,1.23,58.03,27.0,1.31,55.65,1.08,7/22/2026 4:30:00 PM,69.3
Investment Master,MCHP,Technology,72.85,105.92,35.55,337.42,0.43,8.39,0.24,39558160000,115.18,58.11,35.11,172.91,43.55,2.52,0.88,1.75,1.82,95.94,1.54,35.23,6.61,8/6/2026 4:30:00 PM,68.8
Investment Master,KTOS,Industrials,47.53,134.0,46.33,281.08,1.23,6.3,0.28,8912820000,106.33,123.71,22.6,130.21,21.95,2.08,0.05,1.08,1.46,91.56,1.32,10.38,5.62,8/4/2026 4:30:00 PM,68.5
Investment Master,SMCI,Technology,27.95,59.4,47.78,14.74,0.4,0.54,0.0,18080100000,37.13,32.84,122.68,314.07,8.39,3.7,1.21,1.94,12.91,62.85,2.95,97.15,17.24,8/11/2026 4:30:00 PM,68.5
Investment Master,AVPT,Technology,13.57,18.7,66.96,66.94,1.22,6.49,0.25,2878130000,16.17,19.16,25.98,340.52,73.59,10.51,0.05,1.16,33.47,53.99,1.6,12.45,8.83,8/6/2026 4:30:00 PM,68.4
Investment Master,STM,Technology,50.96,81.42,35.98,101.41,0.2,3.48,0.15,45483840000,77.68,52.43,23.95,316.7,34.29,3.55,0.23,1.95,0.0,12.28,1.83,11.99,1.34,7/23/2026 8:30:00 AM,68.2
Investment Master,LRCX,Technology,278.88,438.49,40.75,48.41,0.73,15.01,0.5,348759260000,377.3,35.29,29.99,34.37,50.47,31.27,0.3,1.84,0.33,84.27,1.5,29.52,2.37,7/29/2026 4:30:00 PM,68.1
Investment Master,ARM,Technology,226.01,452.74,34.87,231.85,2.36,46.82,2.09,241378580000,285.55,26.34,22.41,105.16,93.88,20.25,0.06,3.91,0.45,7.98,1.84,17.46,1.64,7/29/2026 4:30:00 PM,68.1
Investment Master,ESTC,Technology,68.81,96.06,69.89,19.67,0.79,4.11,0.26,7152870000,75.28,9.4,16.03,2754.97,76.07,21.14,0.46,0.98,13.84,86.45,2.0,7.08,7.91,5/28/2026 4:30:00 PM,68.0
Investment Master,MP,Basic Materials,41.77,100.24,36.96,,,21.39,0.18,7435990000,76.2,82.43,118.59,67.61,8.12,-20.48,0.44,1.89,18.64,72.26,1.21,28.4,19.61,8/6/2026 4:30:00 PM,67.9
Investment Master,HPE,Technology,46.88,64.25,51.77,44.09,0.37,1.6,0.04,62078660000,68.82,46.8,40.64,153.39,31.38,3.7,0.84,1.44,0.42,92.78,1.92,65.1,4.94,6/1/2026 4:30:00 PM,67.8
Investment Master,GMED,Healthcare,81.39,101.4,55.31,18.96,1.26,3.56,0.13,11042550000,102.77,26.27,27.04,66.6,64.08,18.92,0.02,0.95,17.15,82.8,1.71,7.07,6.29,8/6/2026 4:30:00 PM,67.7
Investment Master,NEM,Basic Materials,94.07,134.87,48.09,11.88,0.45,3.92,0.23,99126100000,133.59,42.01,16.93,11.35,56.4,33.98,0.16,0.48,0.11,81.54,1.54,19.92,1.89,7/23/2026 4:30:00 PM,67.6
Investment Master,HYLN,Industrials,3.49,8.49,39.94,,,106.93,0.22,622360000,7.0,100.57,479.14,33.23,-112.67,-888.12,0.02,3.53,30.73,25.19,1.67,15.12,12.24,8/11/2026 4:30:00 PM,67.4
Investment Master,HAPN,Financial,19.87,21.67,57.07,11.97,0.21,1.36,0.04,2293150000,24.78,24.71,31.95,50.24,75.43,11.63,0.03,1.92,3.17,90.77,1.0,5.25,4.7,7/27/2026 4:30:00 PM,67.2
Investment Master,META,Communication Services,590.81,796.24,47.09,22.25,0.91,6.59,0.24,1504859450000,755.3,27.84,27.96,-13.44,81.75,29.84,0.43,1.25,13.69,67.5,1.28,37.85,1.72,7/29/2026 4:30:00 PM,67.2
Investment Master,PNFP,Financial,107.2,107.0,66.97,14.72,0.6,3.11,0.02,16198650000,117.52,9.63,125.62,3.2,,15.06,0.75,1.03,1.47,85.18,1.57,5.94,3.99,7/22/2026 4:30:00 PM,67.2
Investment Master,AAON,Industrials,89.22,150.46,29.22,62.76,0.51,4.52,0.08,7308170000,149.75,67.84,54.3,36.23,24.54,7.3,0.49,1.45,16.68,87.65,1.75,3.98,5.83,8/10/2026 4:30:00 PM,67.2
Investment Master,COCO,Consumer Defensive,64.44,85.83,36.49,35.57,1.06,5.24,0.19,3698660000,83.89,30.18,28.08,112.29,40.9,15.5,0.04,0.77,13.78,87.53,1.55,5.38,10.86,7/23/2026 8:30:00 AM,67.1
Investment Master,ALGM,Technology,38.66,71.77,33.44,514.78,0.45,7.61,0.28,7202710000,54.36,40.61,27.45,217.85,47.2,1.5,0.32,1.94,32.91,75.38,1.38,12.56,10.05,7/30/2026 8:30:00 AM,66.9
Investment Master,COHR,Technology,261.91,439.96,40.21,125.04,0.56,7.76,0.38,51239900000,395.09,50.85,20.55,990.95,37.93,6.07,0.32,2.08,4.46,82.6,1.65,8.69,4.65,8/12/2026 4:30:00 PM,66.8
Investment Master,MTSI,Technology,242.27,418.93,33.57,105.04,1.01,17.21,0.76,18484180000,400.92,65.48,22.5,42.88,54.09,16.46,0.29,1.7,9.6,97.8,1.67,2.05,2.97,8/6/2026 8:30:00 AM,66.6
Investment Master,INCY,Healthcare,119.57,132.61,55.23,15.24,1.36,4.16,0.11,24235550000,126.0,5.38,37.72,38.02,91.42,27.71,0.01,0.76,0.95,103.36,2.37,10.51,5.24,7/28/2026 8:30:00 AM,66.4
Investment Master,TXN,Technology,265.12,334.03,37.0,40.33,0.85,12.45,0.55,242122060000,331.36,24.98,22.82,51.54,58.33,30.93,0.78,1.32,0.26,89.26,2.16,15.76,1.73,7/22/2026 4:30:00 PM,66.3
Investment Master,ORCL,Technology,137.69,345.69,50.35,23.64,0.48,5.89,0.29,396600540000,250.87,82.2,20.63,21.36,63.34,25.21,3.94,1.71,40.48,43.74,1.56,50.07,2.92,6/10/2026 4:30:00 PM,65.8
Investment Master,CGNX,Technology,65.1,72.88,53.43,77.03,1.22,10.35,0.43,10833070000,77.21,18.6,24.26,121.73,68.02,13.62,0.05,1.49,0.37,99.45,1.83,8.31,5.01,8/5/2026 4:30:00 PM,65.6
Investment Master,TRMB,Technology,58.44,87.5,64.43,30.65,0.94,3.7,0.31,13624200000,81.27,39.07,11.81,54.12,66.6,12.37,0.25,1.37,0.46,97.61,1.38,12.37,5.33,5/6/2026 8:30:00 AM,65.2
Investment Master,MSFT,Technology,489.61,553.73,78.54,27.28,1.19,10.96,0.62,3635584240000,560.36,14.45,17.75,31.65,67.94,40.31,0.29,1.1,1.5,74.91,1.25,92.37,1.26,7/29/2026 4:30:00 PM,65.1
Investment Master,AR,Energy,35.94,45.75,57.66,10.32,0.18,1.87,0.15,11049360000,49.62,38.06,12.47,79.4,25.75,18.32,0.55,0.34,4.58,90.39,1.6,11.86,4.04,7/29/2026 4:30:00 PM,64.7
Investment Master,KEYS,Technology,314.8,374.94,46.28,51.87,1.15,8.84,0.28,53798370000,400.91,27.35,31.47,35.79,63.9,17.25,0.44,1.22,0.79,91.49,1.8,3.13,1.85,8/18/2026 4:30:00 PM,64.6
Investment Master,MDB,Technology,354.18,444.73,60.94,,2.16,10.95,0.43,28487380000,405.42,14.47,25.25,111.72,71.67,-1.12,0.02,1.55,3.97,91.45,1.56,2.84,3.67,5/28/2026 4:30:00 PM,64.6
Investment Master,MGNI,Communication Services,19.98,26.65,58.54,19.3,1.23,3.96,0.72,2861440000,22.92,14.71,5.52,143.89,63.18,21.96,0.47,2.26,2.53,92.58,1.33,13.61,9.75,8/5/2026 4:30:00 PM,64.5
Investment Master,ANET,Technology,175.49,189.82,53.2,60.09,1.75,22.76,0.65,220983760000,192.7,9.81,35.13,26.22,63.54,38.32,0.0,1.6,16.94,72.21,1.12,19.89,1.9,8/4/2026 4:30:00 PM,64.4
Investment Master,SCHW,Financial,106.36,107.5,67.84,19.35,0.58,6.24,0.32,184983150000,123.95,16.54,19.53,41.92,85.14,32.78,0.74,0.76,5.84,83.26,1.6,22.67,1.38,7/21/2026 8:30:00 AM,64.3
Investment Master,MOD,Consumer Cyclical,192.85,323.25,35.59,72.68,0.38,3.04,0.11,10243050000,325.0,68.52,28.02,43.54,22.38,4.28,0.56,1.7,2.09,104.37,1.0,2.83,5.44,7/29/2026 4:30:00 PM,64.3
Investment Master,RUN,Technology,9.98,22.44,33.26,4.67,,0.75,0.02,2380720000,18.63,86.67,43.22,214.36,28.71,17.94,4.45,2.35,3.55,108.27,2.0,65.92,28.64,8/5/2026 4:30:00 PM,64.2
Investment Master,CEG,Utilities,265.73,412.69,53.27,23.08,0.91,3.35,0.14,95424140000,353.6,33.07,23.45,1095.18,13.18,13.3,0.67,1.12,6.52,74.49,1.44,10.65,3.17,8/6/2026 8:30:00 AM,64.0
Investment Master,VRT,Industrials,243.73,379.94,35.7,55.15,0.67,8.17,0.34,93831250000,341.71,40.2,24.12,52.42,35.73,15.09,0.7,2.06,0.38,84.84,1.53,11.21,2.92,7/29/2026 8:30:00 AM,63.9
Investment Master,INTU,Technology,329.89,794.15,63.71,19.98,0.79,4.31,0.42,90237120000,443.52,34.44,10.37,11.01,77.64,21.91,0.33,0.97,2.18,88.16,1.83,15.82,5.91,8/25/2026 4:30:00 PM,63.6
Investment Master,GILD,Healthcare,130.3,157.29,48.68,17.73,1.5,5.43,1.07,161776560000,159.04,22.06,5.09,54.29,79.41,30.94,0.94,0.34,0.14,88.96,1.55,25.26,2.04,8/4/2026 4:30:00 PM,63.5
Investment Master,PATH,Technology,13.06,19.83,64.7,21.56,1.08,4.05,0.23,6769250000,13.4,2.6,17.32,203.89,82.71,19.58,0.04,0.96,24.57,62.35,2.73,112.93,28.9,5/28/2026 4:30:00 PM,63.5
Investment Master,RDN,Financial,39.82,41.05,63.91,9.79,1.01,3.81,0.08,5295070000,43.67,9.67,46.59,-8.43,,40.5,0.27,0.72,1.9,94.63,1.62,6.0,4.6,8/5/2026 4:30:00 PM,63.3
Investment Master,TSEM,Technology,211.65,319.95,43.9,98.3,0.62,14.59,0.94,23653290000,313.83,48.28,15.48,60.32,24.77,15.13,0.05,0.9,7.12,78.01,1.33,2.72,2.62,8/4/2026 8:30:00 AM,63.2
Investment Master,SOFI,Financial,17.1,32.73,50.03,36.06,0.53,3.93,0.1,21936930000,19.58,14.5,39.09,40.36,64.34,11.4,0.31,2.18,1.81,56.67,2.77,185.96,14.76,7/29/2026 8:30:00 AM,63.1
Investment Master,AMAT,Technology,493.06,739.66,43.48,46.33,0.9,13.49,1.18,391470020000,641.61,30.13,11.41,33.44,48.96,29.31,0.3,1.6,0.5,81.5,1.45,16.7,2.11,8/13/2026 4:30:00 PM,62.9
Investment Master,KLAC,Technology,175.86,307.39,36.23,47.9,1.03,16.92,1.11,229721570000,236.38,34.41,15.25,14.76,60.22,35.59,0.93,1.44,1.24,90.84,1.94,27.94,2.17,7/28/2026 4:30:00 PM,62.9
Investment Master,CENX,Basic Materials,43.7,70.43,42.14,13.07,0.04,1.7,0.71,4325620000,70.25,60.76,2.41,1037.28,12.67,13.72,0.47,1.97,31.01,72.94,1.0,9.78,14.32,8/6/2026 4:30:00 PM,62.7
Investment Master,WAY,Healthcare,22.49,41.47,52.64,32.02,0.8,3.58,0.2,4312420000,33.22,47.71,18.11,18.57,56.11,11.18,0.37,0.06,28.74,82.17,1.16,13.59,9.95,7/29/2026 4:30:00 PM,62.6
Investment Master,KN,Technology,36.33,42.93,47.78,46.87,1.21,4.89,0.34,3102950000,45.0,23.86,14.32,137.75,42.19,10.69,0.19,1.6,2.32,100.48,1.8,4.84,5.8,7/23/2026 4:30:00 PM,62.3
Investment Master,RBRK,Technology,73.86,99.74,46.34,,,10.67,0.27,15202470000,95.23,28.93,38.99,61.43,80.58,-20.25,,1.17,26.32,58.3,1.1,13.67,9.01,6/4/2026 4:30:00 PM,62.3
Investment Master,EXEL,Healthcare,52.89,57.57,41.08,17.53,0.84,5.6,0.56,13294170000,52.25,-1.21,9.97,42.14,96.44,35.08,0.09,0.44,3.19,104.68,2.33,30.91,12.7,8/5/2026 4:30:00 PM,62.2
Investment Master,TLN,Utilities,336.69,451.27,40.65,,,3.28,0.15,15284040000,479.0,42.27,21.64,145.11,63.43,-0.45,6.34,1.67,7.13,103.99,1.47,2.52,5.97,8/5/2026 4:30:00 PM,62.2
Investment Master,MRVL,Technology,179.91,329.87,39.56,61.48,0.6,18.07,0.66,157559140000,268.15,49.05,27.57,-81.0,50.64,28.99,0.3,2.24,0.77,81.21,1.43,32.48,3.74,5/27/2026 4:30:00 PM,62.1
Investment Master,ADBE,Technology,260.63,370.85,63.66,14.91,0.65,4.11,0.32,103601980000,252.86,-2.98,12.69,8.04,88.82,28.69,0.61,1.4,0.21,84.57,2.65,20.26,5.11,6/11/2026 4:30:00 PM,61.9
Investment Master,CART,Consumer Cyclical,45.85,53.5,52.81,25.72,0.48,2.79,0.21,10776120000,51.85,13.09,13.6,51.33,72.52,12.37,0.01,0.78,21.77,71.34,2.11,16.79,9.13,8/6/2026 4:30:00 PM,61.9
Investment Master,PWR,Industrials,657.15,788.8,51.08,75.26,1.33,3.0,0.07,98797420000,806.4,22.71,41.1,94.94,13.68,4.03,0.69,1.23,0.94,93.13,1.69,3.17,2.13,7/30/2026 8:30:00 AM,61.9
Investment Master,AMZN,Consumer Cyclical,285.11,278.56,72.56,22.93,1.15,3.95,0.2,3066905790000,325.04,14.01,19.62,241.83,50.77,17.44,0.44,1.45,8.95,66.68,1.22,106.57,1.09,7/30/2026 4:30:00 PM,61.7
Investment Master,NFLX,Communication Services,73.71,126.71,50.9,23.22,0.89,6.29,0.47,306924010000,94.49,28.19,13.41,11.06,49.53,27.99,0.55,1.52,0.63,83.15,1.7,99.75,2.41,7/16/2026 4:30:00 PM,61.7
Investment Master,AJG,Financial,253.04,313.56,54.68,41.89,1.05,4.13,0.17,65007260000,290.67,14.87,24.29,-11.02,90.43,9.96,0.59,0.5,1.93,92.58,1.67,7.99,3.17,7/30/2026 4:30:00 PM,61.6
Investment Master,SNPS,Technology,388.2,636.6,39.95,89.81,1.34,8.57,0.2,74332270000,569.89,46.8,41.92,-96.02,64.88,8.91,0.36,1.23,4.68,85.55,1.67,5.61,3.07,8/26/2026 4:30:00 PM,61.1
Investment Master,HBAN,Financial,17.25,19.46,46.33,13.29,0.62,2.44,0.06,34842050000,20.11,16.58,38.02,-2.56,,15.73,0.67,0.96,0.91,88.46,1.76,59.39,2.97,7/23/2026 8:30:00 AM,60.7
Investment Master,ICE,Financial,154.52,189.34,67.58,21.82,1.44,6.6,0.97,86746680000,181.77,17.64,6.78,14.36,68.57,30.74,0.69,0.93,0.61,94.38,1.33,9.06,1.62,7/30/2026 8:30:00 AM,60.6
Investment Master,NXT,Technology,88.02,163.12,34.7,22.79,1.01,3.68,0.45,13348520000,148.09,68.25,8.21,2.73,33.18,16.36,0.02,1.95,1.51,107.68,1.47,7.21,4.82,7/30/2026 4:30:00 PM,60.4
Investment Master,SF,Financial,83.4,89.82,67.7,14.93,0.75,1.89,0.19,12642520000,90.14,8.08,9.89,50.12,87.0,13.69,0.4,0.99,3.5,92.49,2.33,4.88,3.34,7/22/2026 8:30:00 AM,60.3
Investment Master,PENG,Technology,50.13,89.85,41.67,35807.14,0.53,1.71,0.04,2568790000,73.12,45.86,47.64,,27.92,5.04,1.61,2.86,4.42,121.62,1.56,9.7,19.79,7/7/2026 4:30:00 PM,60.2
Investment Master,TDC,Technology,32.45,41.78,55.47,7.43,1.39,1.81,0.29,3053150000,35.0,7.86,6.22,667.57,60.63,24.93,0.99,0.6,3.27,115.73,2.78,17.26,18.96,8/4/2026 4:30:00 PM,60.1
Investment Master,REGN,Healthcare,766.91,821.1,78.62,18.95,0.91,5.17,0.31,80388430000,839.69,9.49,16.73,-4.52,81.46,27.86,0.09,0.21,3.71,86.93,1.81,3.5,3.47,7/30/2026 8:30:00 AM,60.0
Investment Master,ZION,Financial,70.44,73.34,55.51,8.97,1.42,1.99,0.1,10279320000,75.0,6.47,19.1,86.88,,22.42,0.41,0.79,1.59,81.2,2.75,7.01,4.88,7/20/2026 4:30:00 PM,60.0
Investment Master,BNL,Real Estate,21.58,23.1,46.07,28.79,1.31,8.67,1.07,4141050000,23.4,8.43,8.14,95.71,58.72,29.46,0.95,0.95,1.14,94.0,1.73,12.4,6.53,7/29/2026 4:30:00 PM,59.6
Investment Master,FLEX,Technology,109.67,166.85,37.93,42.35,0.36,1.37,0.07,40181940000,159.55,45.48,20.58,51.22,9.29,3.32,1.08,1.68,0.65,101.48,1.33,7.61,2.09,7/29/2026 8:30:00 AM,59.5
Investment Master,PLAB,Technology,30.06,56.0,47.77,11.01,5.13,2.06,,1772450000,42.33,40.82,-0.5,268.2,33.77,18.47,0.0,1.38,4.06,95.93,1.0,4.18,7.39,5/28/2026 8:30:00 AM,59.5
Investment Master,GEV,Industrials,971.41,1195.88,44.49,27.81,1.59,6.26,0.29,258719100000,1240.58,27.71,21.78,32.85,20.16,23.05,0.24,1.03,0.15,79.87,1.65,10.12,3.8,7/22/2026 8:30:00 AM,59.4
Investment Master,SYM,Industrials,44.26,87.89,54.97,,0.9,10.6,0.46,26672790000,66.23,49.64,23.07,140.11,19.24,-0.2,0.04,1.95,43.7,43.0,2.29,15.77,22.01,8/5/2026 4:30:00 PM,59.4
Investment Master,AAOI,Technology,95.0,233.64,41.23,,,15.04,0.29,7623070000,166.08,74.82,51.36,-2.56,29.54,-8.55,0.25,3.75,5.44,71.93,2.0,9.94,13.1,8/6/2026 4:30:00 PM,59.1
